payment_id,amount,failure_reason,action_taken,execution_status,recovered,recovered_amount
E00972,836.1,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,836.1
E00973,511.71,UNKNOWN,REMINDER,FAILED,False,0.0
E00974,1422.27,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1422.27
E00975,1937.72,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00976,531.5,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,531.5
E00977,557.41,UNKNOWN,ESCALATE,FAILED,False,0.0
E00978,1261.37,INSUFFICIENT_FUNDS,RETRY_LATER,TIMEOUT,False,0.0
E00979,2106.53,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,2106.53
E00980,1384.1,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1384.1
E00981,2627.8,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00982,1028.28,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1028.28
E00983,99.0,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,99.0
E00984,1077.92,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1077.92
E00985,3189.28,UNKNOWN,REMINDER,FAILED,False,0.0
E00986,2174.83,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00987,607.79,UNKNOWN,REMINDER,FAILED,False,0.0
E00988,497.49,CHECKOUT_ABANDONED,REMINDER,TIMEOUT,False,0.0
E00989,1257.18,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1257.18
E00990,1755.15,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1755.15
E00991,982.05,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00992,1859.49,INSUFFICIENT_FUNDS,RETRY_LATER,TIMEOUT,False,0.0
E00993,998.64,UNKNOWN,ESCALATE,FAILED,False,0.0
E00994,1004.67,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1004.67
E00995,1839.82,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00996,1218.06,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00997,4415.28,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00998,1804.78,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1804.78
E00999,1173.57,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1173.57
